label,label_encoded,cleaned_message,message_length,word_count,capital_count,special_char_count,has_free,has_win,has_winner,has_prize,has_call,has_txt,has_claim,has_urgent,has_guaranteed
ham,0,it didnt work again oh ok goodnight then ill fix and have it ready by the time you wake up you are very dearly missed have a good night sleep,146,30,4,0,0,0,0,0,0,0,0,0,0
spam,1,congratulations ur awarded of cd vouchers or gift guaranteed free entry wkly draw txt music to tncs,150,23,12,0,1,0,0,0,0,1,0,0,1
ham,0,ranjith cal drpd deeraj and deepak min hold,44,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,wen ur lovable bcums angry wid u dnt take it seriously coz being angry is d most childish n true way of showing deep affection care n luv kettoda manda have nice day da,179,34,3,1,0,0,0,0,0,0,0,0,0
ham,0,what you doinghow are you,27,5,1,2,0,0,0,0,0,0,0,0,0
ham,0,ups which is days also and the shipping company that takes wks the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff,179,37,2,0,0,0,0,0,0,0,0,0,0
ham,0,im back lemme know when youre ready,38,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,dont necessarily expect it to be done before you get back though because im just now headin out,97,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,mmm so yummy babe nice jolt to the suzy,43,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,where are you lover i need you,36,9,2,1,0,0,0,0,0,0,0,0,0
spam,1,we tried to contact you re your reply to our offer of a video handset anytime networks mins unlimited text camcorder reply or call now,154,27,21,4,0,0,0,0,1,0,0,0,0
ham,0,im parked next to a mini when are you coming in today do you think,74,15,6,5,0,0,0,0,0,0,0,0,0
ham,0,yup,3,1,1,0,0,0,0,0,0,0,0,0,0
ham,0,anyway im going shopping on my own now cos my sis not done yet dun disturb u liao,85,18,3,0,0,0,0,0,0,0,0,0,0
ham,0,my no in luton ring me if ur around h,51,11,28,1,0,0,0,0,0,0,0,0,0
spam,1,hey i am really horny want to chat or see me naked text hot to text charged at pm to unsubscribe text stop,121,25,2,0,0,0,0,0,0,0,0,0,0
ham,0,why you dint come with us,26,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,same wana plan a trip sometme then,35,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,not sure yet still trying to get a hold of him,47,11,1,0,0,0,0,0,0,0,0,0,0
spam,1,ur ringtone service has changed free credits go to clubmobilescom to choose content now stop txt club stop to pwk club po box mk wt,159,27,20,4,1,0,0,0,0,1,0,0,0
ham,0,the evo i just had to download flash jealous,47,9,3,1,0,0,0,0,0,0,0,0,0
spam,1,ringtone club get the uk singles chart on your mobile each week and choose any top quality ringtone this message is free of charge,133,24,6,1,1,0,0,0,0,0,0,0,0
ham,0,come to mu were sorting out our narcotics situation,53,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay,147,29,2,0,0,0,0,0,0,0,0,0,0
spam,1,hmv bonus special pounds of genuine hmv vouchers to be won just answer easy questions play now send hmv to more info,155,25,26,1,0,0,0,0,0,0,0,0,0
ham,0,usf i guess might as well take car,37,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,no objection my bf not coming,31,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,thanx,8,1,1,0,0,0,0,0,0,0,0,0,0
ham,0,tell rob to mack his gf in the theater,38,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,awesome ill see you in a bit,30,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,just sent it so what type of food do you like,47,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,all done all handed in celebrations in full swing yet,56,10,3,3,0,0,0,0,0,0,0,0,0
ham,0,you got called a tool,22,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,wen u miss someone the person is definitely special for u but if the person is so special why to miss them just keepintouch gdeve,141,25,3,0,0,0,0,0,0,0,0,0,0
ham,0,ok i asked for money how far,29,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,okie,7,1,1,0,0,0,0,0,0,0,0,0,0
ham,0,yeah i think my usual guys still passed out from last night if you get ahold of anybody let me know and ill throw down,121,25,3,0,0,0,0,0,0,0,0,0,0
ham,0,k i might come by tonight then if my class lets out early,58,13,2,0,0,0,0,0,0,0,0,0,0
ham,0,ok,4,1,1,0,0,0,0,0,0,0,0,0,0
ham,0,hi baby im cruisin with my girl friend what r u up give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,148,35,0,1,0,0,0,0,1,0,0,0,0
ham,0,my life means a lot to me not because i love my life but because i love the people in my life the world calls them friends i call them my world ge,160,33,10,0,0,0,0,0,1,0,0,0,0
ham,0,dearshall mail tonitebusy in the streetshall update you tonitethings are looking okvarunnathu edukkukayee raksha ollubut a good one in real sense,152,21,1,0,0,0,0,0,0,0,0,0,0
ham,0,hey you told your name to gautham ah,37,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,haf u found him i feel so stupid da v cam was working,55,13,2,1,0,0,0,0,0,0,0,0,0
ham,0,oops got that bit,21,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,are you this much buzy,22,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,i accidentally deleted the message resend please,50,7,2,0,0,0,0,0,0,0,0,0,0
spam,1,tmobile customer you may now claim your free camera phone upgrade a pay go sim card for your loyalty call on offer ends thfebtcs apply,159,29,22,0,1,0,0,0,1,0,1,0,0
ham,0,unless its a situation where you go gurl would be more appropriate,67,12,10,0,0,0,0,0,0,0,0,0,0
ham,0,hurt me tease me make me cry but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u have a nice day bslvyl,153,35,34,0,0,0,0,0,0,0,0,0,0
ham,0,i cant pick the phone right now pls send a message,51,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,need a coffee run tomocant believe its that time of week already,67,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,awesome i remember the last time we got somebody high for the first time with diesel v,88,17,3,0,0,0,0,0,0,0,0,0,0
ham,0,shit that is really shocking and scary cant imagine for a second def up for night out do u think there is somewhere i could crash for night save on taxi,157,31,3,1,0,0,0,0,0,0,0,0,0
ham,0,oh and by the way you do have more food in your fridge want to go out for a meal tonight,91,21,2,2,0,0,0,0,0,0,0,0,0
ham,0,he is a womdarfull actor,24,5,1,0,0,0,0,0,0,0,0,0,0
spam,1,sms ac blind date u rodds is m from aberdeen united kingdom check him out sms acwicmbcktzr no blind dates send hide,146,23,19,2,0,0,0,0,0,0,0,0,0
ham,0,yup from what i remb i think should be can book,57,11,3,0,0,0,0,0,0,0,0,0,0
ham,0,jos ask if u wana meet up,26,7,1,1,0,0,0,0,0,0,0,0,0
ham,0,lol yes our friendship is hanging on a thread cause u wont buy stuff,71,14,2,0,0,0,0,0,0,0,0,0,0
spam,1,themob check out our newest selection of content games tones gossip babes and sport keep your mobile fit and funky text wap to,138,24,10,0,0,0,0,0,0,0,0,0,0
ham,0,where are the garage keys they arent on the bookshelf,55,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,today is accept dayu accept me as brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,156,24,26,1,0,0,0,0,0,0,0,0,0
spam,1,think ur smart win this week in our weekly quiz text play to nowtcs winnersclub po box m uz gbpweek,134,25,22,2,0,1,0,0,0,0,0,0,0
ham,0,he says hell give me a call when his friends got the money but that hes definitely buying before the end of the week,119,24,1,0,0,0,0,0,1,0,0,0,0
ham,0,hi the way i was with u day is the normal waythis is the real me ur uniquei hope i know u the rest of mylife hope u find wot was lost,142,33,7,0,0,0,0,0,0,0,0,0,0
ham,0,you made my day do have a great day too,41,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,kkadvance happy pongal,26,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,hmmm guess we can go kb n power yoga haha dunno we can tahan power yoga anot thk got lo oso forgot liao,119,24,4,0,0,0,0,0,0,0,0,0,0
ham,0,not really dude have no friends im afraid,46,9,1,0,0,0,0,0,0,0,0,0,0
spam,1,december only had your mobile mths you are entitled to update to the latest colour camera mobile for free call the mobile update co free on,157,27,13,3,1,0,0,0,1,0,0,0,0
ham,0,coffee cake i guess,23,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,merry christmas to you too babe i love ya kisses,51,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,hey why dont we just go watch x men and have lunch haha,62,13,3,0,0,0,0,0,0,0,0,0,0
ham,0,cud u tell ppl im gona b a bit l cos buses hav gon past cos they were full im still waitin pete x,107,28,1,0,0,0,0,0,0,0,0,0,0
ham,0,that would be great well be at the guild could meet on bristol road or somewhere will get in touch over weekend our plans take flight have a good week,157,31,7,1,0,0,0,0,0,0,0,0,0
ham,0,no problem how are you doing,30,6,2,1,0,0,0,0,0,0,0,0,0
ham,0,hi dahow is the todays class,31,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,id say thats a good sign but well you know my track record at reading women,79,16,1,0,0,0,0,0,0,0,0,0,0
ham,0,cool text me when youre parked,32,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,im reading the text i just sent you its meant to be a joke so read it in that light,86,20,3,0,0,0,0,0,0,0,0,0,0
ham,0,kkapo kgood movie,22,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,maybe i could get book out tomo then return it immediately or something,76,14,2,1,0,0,0,0,0,0,0,0,0
spam,1,call germany for only pence per minute call from a fixed line via access number no prepayment direct access,128,24,5,2,0,0,0,0,1,0,0,0,0
ham,0,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employers paperwork not cool at all please do not contact me again or i will report you to your supervisor,232,43,4,0,0,0,0,0,0,0,0,0,0
spam,1,valentines day special win over in our quiz and take your partner on the trip of a lifetime send go to now pmsg rcvd custcare,159,27,10,2,0,1,0,0,0,0,0,0,0
ham,0,tadaaaaa i am home babe are you still up,45,10,3,2,0,0,0,0,0,0,0,0,0
ham,0,cool so how come you havent been wined and dined before,57,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,just sleepingand surfing,26,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,u calling me right call my hand phone,41,8,2,1,0,0,0,0,1,0,0,0,0
ham,0,ok thats great thanx a lot,28,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,i take it the post has come then you must have s of texts now happy reading my one from wiv hello caroline at the end is my favourite bless him,151,31,5,2,0,0,0,0,0,0,0,0,0
ham,0,where u been hiding stranger,29,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,am not interested to do like that,34,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,my sister cleared two round in birla soft yesterday,52,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,gudnitetcpractice going on,33,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,dis is yijue i jus saw ur mail in case huiming havent sent u my num dis is my num,85,20,4,0,0,0,0,0,0,0,0,0,0
ham,0,one small prestige problem now,31,5,1,0,0,0,0,0,0,0,0,0,0
spam,1,fancy a shag i dointerested sextextukcom txt xxuk suzy to txts cost per msg tncs on website x,111,20,15,2,0,0,0,0,0,1,0,0,0
ham,0,just checking in on you really do miss seeing jeremiah do have a great month,78,15,4,0,0,0,0,0,0,0,0,0,0
ham,0,nah cant help you there ive never had an iphone,50,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,if youre not in my car in an hour and a half im going apeshit,63,15,2,0,0,0,0,0,0,0,0,0,0
ham,0,today is sorry day if ever i was angry with you if ever i misbehaved or hurt you plz plz just slap urself bcoz its ur fault im basically good,148,30,28,2,0,0,0,0,0,0,0,0,0
ham,0,yo you guys ever figure out how much we need for alcohol jay and i are trying to figure out how much we can safely spend on weed,129,28,3,1,0,0,0,0,0,0,0,0,0
ham,0,ltgt ish minutes was minutes ago wtf,45,8,26,0,0,0,0,0,0,0,0,0,0
ham,0,thank you for callingforgot to say happy onam to you sirjii am fine here and remembered you when i met an insurance personmeet you in qatar insha allahrakhesh ex tata aig who joined tisscotayseer,202,34,24,0,0,0,0,0,0,0,0,0,0
spam,1,ur cashbalance is currently pounds to maximize ur cashin now send cash to only pmsg cc hgsuitelands rowwjhl,148,22,16,0,0,0,0,0,0,0,0,0,0
ham,0,im an actor when i work i work in the evening and sleep late since im unemployed at the moment i always sleep late when youre unemployed every day is saturday,168,31,10,0,0,0,0,0,0,0,0,0,0
ham,0,hello just got here st andrewsboy its a long way its cold i will keep you posted,85,17,4,2,0,0,0,0,0,0,0,0,0
ham,0,ha ha cool cool chikku chikkudb,38,6,3,0,0,0,0,0,0,0,0,0,0
ham,0,oh ok no prob,15,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,check audreys status right now,31,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,busy here trying to finish for new year i am looking forward to finally meeting you,88,16,3,0,0,0,0,0,0,0,0,0,0
ham,0,good afternoon sunshine how dawns that day are we refreshed and happy to be alive do we breathe in the air and smile i think of you my love as always,160,34,6,4,0,0,0,0,0,0,0,0,0
ham,0,well i know z will take care of me so no worries,50,12,3,0,0,0,0,0,0,0,0,0,0
spam,1,updatenow xmas offer latest motorola sonyericsson nokia free bluetooth double mins txt on orange call mobileupd on or calloptoutfq,165,25,23,2,1,0,0,0,1,1,0,0,0
spam,1,here is your discount code rp to stop further messages reply stop customer services,129,16,6,0,0,0,0,0,0,0,0,0,0
ham,0,wat uniform in where get,26,5,2,2,0,0,0,0,0,0,0,0,0
ham,0,cool text me when youre ready,31,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,hello my boytoy geeee i miss you already and i just woke up i wish you were here in bed with me cuddling me i love you,129,29,6,0,0,0,0,0,0,0,0,0,0
ham,0,i will spoil you in bed as well,34,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,im going for bath will msg you next ltgt min,54,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,i cant keep talking to people if am not sure i can pay them if they agree to price so pls tell me what you want to really buy and how much you are willing to pay,162,37,2,0,0,0,0,0,0,0,0,0,0
spam,1,thanks for your ringtone order reference t you will be charged gbp per week you can unsubscribe at anytime by calling customer services on,157,26,10,0,0,0,0,0,0,0,0,0,0
ham,0,can you say what happen,23,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,you could have seen mei didt recognise you face,53,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,well theres not a lot of things happening in lindsay on new years sighs some bars in ptbo and the blue heron has something going,131,25,5,0,0,0,0,0,0,0,0,0,0
ham,0,keep my payasam there if rinu brings,36,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,i taught that ranjith sir called me so only i sms like that becaus hes verifying about project prabu told today so only pa dont mistake me,143,27,5,0,0,0,0,0,0,0,0,0,0
ham,0,i guess thats why you re worried you must know that theres a way the body repairs itself and im quite sure you shouldnt worry well take it slow first the tests they will guide when your ovulation is then just relax nothing youve said is a reason to worry but ill keep on followin you up,300,57,6,0,0,0,0,0,0,0,0,0,0
ham,0,yeah sure give me a couple minutes to track down my wallet,59,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,hey leave it not a big deal take care,42,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,hey i will be late ah meet you at,41,10,2,0,0,0,0,0,0,0,0,0,0
spam,1,double mins and txts months free bluetooth on orange available on sony nokia motorola phones call mobileupd on or calloptoutndx,149,22,17,0,1,0,0,0,1,0,0,0,0
ham,0,it took mr owl licks,22,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,customer place i will call you,31,6,1,0,0,0,0,0,1,0,0,0,0
ham,0,mm that time you dont like fun,30,7,1,0,0,0,0,0,0,0,0,0,0
spam,1,mths half price orange line rental latest camera phones free had your phone mths call mobilesdirect free on to update now orstoptxt,155,26,9,2,1,0,0,0,1,0,0,0,0
ham,0,yup having my lunch buffet now u eat already,47,9,2,1,0,0,0,0,0,0,0,0,0
ham,0,huh so late fr dinner,25,5,2,1,0,0,0,0,0,0,0,0,0
ham,0,hey so this sat are we going for the intro pilates only or the kickboxing too,80,16,2,2,0,0,0,0,0,0,0,0,0
ham,0,morning only i can ok,22,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,yes i think so i am in office but my lap is in room i think thats on for the last few days i didnt shut that down,115,28,3,0,0,0,0,0,0,0,0,0,0
ham,0,pick you up bout ish what time are and that going,56,11,2,2,0,0,0,0,0,0,0,0,0
ham,0,from here after the performance award is calculated every two monthnot for current one month period,102,16,2,0,0,0,0,0,0,0,0,0,0
ham,0,was actually sleeping and still might when u call back so a text is gr you rock sis will send u a text wen i wake,118,26,4,0,0,0,0,0,1,0,0,0,0
ham,0,you are always putting your business out there you put pictures of your ass on facebook you are one of the most open people ive ever met why would i think a picture of your room would hurt you make you feel violated,221,43,4,0,0,0,0,0,0,0,0,0,0
ham,0,good evening sir al salam wahleykkumsharing a happy newsby the grace of god i got an offer from tayseertissco and i joinedhope you are fineinshah allahmeet you sometimerakheshvisitor from india,204,30,19,0,0,0,0,0,0,0,0,0,0
ham,0,hmmmkbut i want to change the field quickly dai wanna get system administrator or network administrator,114,16,1,0,0,0,0,0,0,0,0,0,0
spam,1,free ringtone text first to for a poly or text get to for a true tone help after st free tones are xpw to end txt stop,158,32,23,2,1,0,0,0,0,1,0,0,0
ham,0,dear how is chechi did you talk to her,39,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,the hair cream has not been shipped,36,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,none of thats happening til you get here though,48,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,yep the great loxahatchee xmas tree burning of ltgt starts in an hour,77,13,1,0,0,0,0,0,0,0,0,0,0
ham,0,haha get used to driving to usf man i know a lot of stoners,60,14,2,0,0,0,0,0,0,0,0,0,0
ham,0,all was well until slightly disastrous class this pm with my fav darlings hope day off ok coffee wld be good as cant stay late tomorrow same time place as always,168,32,4,2,0,0,0,0,0,0,0,0,0
ham,0,hello good week fancy a drink or something later,51,9,3,3,0,0,0,0,0,0,0,0,0
ham,0,headin towards busetop,22,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,messagesome text missing sendername missing number missing sentdate missing missing u a lot thats y everything is missing sent via fullonsmscom,152,21,10,0,0,0,0,0,0,0,0,0,0
